filename,monument_id,monument_name,image_caption,image_type,monument_description,monument_type,religion,deity,roof_type,num_struts,strut_iconography,brick_type,num_doors,num_storeys,num_windows,door_peculiarities,monument_shape,object_id,object_type,object_material,object_position,latitude,longitude,download_date,source_url
Māgaḥ_Phalcā_exterior.jpg,13977105-b83a-4ce5-b607-53773e132d60,Māgaḥ Phalcā,"Māgaḥ Phalcā, view from S",exterior,The Phalcā is particularly significant because its construction during the Malla period is linked to a person from the Khatrī by means of a Nepalbhasa inscription.,"Freestanding building,Phalcā","Hindu,Buddhist",Lakṣmīnārāyaṇa,Hip roof,15,,māaḥpāḥ (traditional brick),0,1,,,Rectangular,,,,,,,2026-03-14T11:03:58.886615,https://danam.cats.uni-heidelberg.de/resources/13977105-b83a-4ce5-b607-53773e132d60
Māgaḥ_Phalcā_obj_Statue.jpg,13977105-b83a-4ce5-b607-53773e132d60,Māgaḥ Phalcā,"Māgaḥ Phalcā, Lakṣmīnārāyaṇa embedded on the wall, view from S",object,The Phalcā is particularly significant because its construction during the Malla period is linked to a person from the Khatrī by means of a Nepalbhasa inscription.,"Freestanding building,Phalcā","Hindu,Buddhist",Lakṣmīnārāyaṇa,Hip roof,15,,māaḥpāḥ (traditional brick),0,1,,,Rectangular,LEL0010-001,Statue,Stone,Inside the monument,,,2026-03-14T11:03:58.886615,https://danam.cats.uni-heidelberg.de/resources/13977105-b83a-4ce5-b607-53773e132d60
Śaṅkarācārya_Mandira_exterior.jpg,13ab842a-ab48-406c-8574-35ae70c226a2,Śaṅkarācārya Mandira,"Śaṅkarācārya Mandira, view from E",exterior,A structure dedicated to Śaṅkarācārya must have existed in some form before Svāmī Rāma Girī built the temple in 1905 CE (VS 1962).,Domed temple,Shaiva,Śaṅkarācārya,Dome roof,,,māaḥpāḥ (traditional brick),1,1,,,Octagonal,,,,,,,2026-03-14T11:04:05.800692,https://danam.cats.uni-heidelberg.de/resources/13ab842a-ab48-406c-8574-35ae70c226a2
Śaṅkarācārya_Mandira_obj_Statue.jpg,13ab842a-ab48-406c-8574-35ae70c226a2,Śaṅkarācārya Mandira,"Śaṅkarācārya Mandira, Śaṅkarācārya in the sanctum, view from E",object,A structure dedicated to Śaṅkarācārya must have existed in some form before Svāmī Rāma Girī built the temple in 1905 CE (VS 1962).,Domed temple,Shaiva,Śaṅkarācārya,Dome roof,,,māaḥpāḥ (traditional brick),1,1,,,Octagonal,PPK0913-001,Statue,Stone,Inside the monument,,,2026-03-14T11:04:05.800692,https://danam.cats.uni-heidelberg.de/resources/13ab842a-ab48-406c-8574-35ae70c226a2
Mahālakṣmī_Mandira_1701_CE_exterior.jpg,13b0e238-70ba-11ea-b99f-0242ac130006,Mahālakṣmī Mandira (1701 CE),"Mahālakṣmī Mandira, view from NW",exterior,This temple is located to the south of old Patan at Thasikhela Ṭola and has three tiers.,Tiered temple,Shakta,Mahālakṣmī,Pitched roof,84,,dāciaḥpā (veneer brick),0,3.0,,"<p>Both the first and second floors have four windows each.&nbsp;</p>
",Rectangular,,,,,,,2026-03-14T11:04:18.402131,https://danam.cats.uni-heidelberg.de/resources/13b0e238-70ba-11ea-b99f-0242ac130006
Mahālakṣmī_Mandira_1701_CE_obj_Statue.jpg,13b0e238-70ba-11ea-b99f-0242ac130006,Mahālakṣmī Mandira (1701 CE),"Mahālakṣmī Mandira, stone statue of donor on the southern wall of the lion pillar (LAL0020-004), view from W",object,This temple is located to the south of old Patan at Thasikhela Ṭola and has three tiers.,Tiered temple,Shakta,Mahālakṣmī,Pitched roof,84,,dāciaḥpā (veneer brick),0,3.0,,"<p>Both the first and second floors have four windows each.&nbsp;</p>
",Rectangular,"LAL0020-007
",Statue,Stone,Inside the courtyard,,,2026-03-14T11:04:18.402131,https://danam.cats.uni-heidelberg.de/resources/13b0e238-70ba-11ea-b99f-0242ac130006
Cvay_Bāhāḥ_probably_built_in_1642_CE_exterior.jpg,13b406e0-8594-4cf7-8592-4e7d82bb4ce6,Cvay Bāhāḥ (probably built in 1642 CE),"Cvay Bāhāḥ, courtyard with Dharmadhātu Maṇḍala and Caitya, view from S",exterior,Cvay Bāhāḥ (Harṣakīrti Mahāvihāra) is one of the branches of Cilancva Bāhāḥ ( KIR0002 ).,Monastic building (bāhāḥ),Buddhist,Akṣyobhya ,Shed roof,8,,māaḥpāḥ (traditional brick),1,2,,"<p>Two small latticed windows flank the main entrace&nbsp;on the ground floor. A heavily carved five-bayed&nbsp;<a href=""https://danam.cats.uni-heidelberg.de/glossary/meaning/22c6f4d8-6fbc-4743-af29-c74b4519f035"" target=""_blank"">pasukājhyāḥ</a>&nbsp;faces the inner courtyard from the fa&ccedil;ade of the monument.</p>
",Rectangular,,,,,,,2026-03-14T11:04:26.679819,https://danam.cats.uni-heidelberg.de/resources/13b406e0-8594-4cf7-8592-4e7d82bb4ce6
Cvay_Bāhāḥ_probably_built_in_1642_CE_obj_Statue.jpg,13b406e0-8594-4cf7-8592-4e7d82bb4ce6,Cvay Bāhāḥ (probably built in 1642 CE),"Cvay Bāhāḥ, statue of Devotees (A), view from E",object,Cvay Bāhāḥ (Harṣakīrti Mahāvihāra) is one of the branches of Cilancva Bāhāḥ ( KIR0002 ).,Monastic building (bāhāḥ),Buddhist,Akṣyobhya ,Shed roof,8,,māaḥpāḥ (traditional brick),1,2,,"<p>Two small latticed windows flank the main entrace&nbsp;on the ground floor. A heavily carved five-bayed&nbsp;<a href=""https://danam.cats.uni-heidelberg.de/glossary/meaning/22c6f4d8-6fbc-4743-af29-c74b4519f035"" target=""_blank"">pasukājhyāḥ</a>&nbsp;faces the inner courtyard from the fa&ccedil;ade of the monument.</p>
",Rectangular,KIR0011-002,Statue,Stone,Attached,,,2026-03-14T11:04:26.679819,https://danam.cats.uni-heidelberg.de/resources/13b406e0-8594-4cf7-8592-4e7d82bb4ce6
Rāmakṛṣṇeśvara_Śivālaya_exterior.jpg,13d87d46-596c-4e73-ad09-812a4f002f07,Rāmakṛṣṇeśvara Śivālaya,"Rāmakṛṣṇeśvara Śivālaya, southern façade, view from S",exterior,This Śiva temple is recognized as the earliest śivālaya (lit.,Bell-shaped (temple/shrine),Shaiva,Rāmakṛṣṇeśvara,Dome roof,,,stone,1,1,,"<p>Stone door and windows</p>
",Square,,,,,,,2026-03-14T11:04:32.437288,https://danam.cats.uni-heidelberg.de/resources/13d87d46-596c-4e73-ad09-812a4f002f07
Rāmakṛṣṇeśvara_Śivālaya_obj_Statue.jpg,13d87d46-596c-4e73-ad09-812a4f002f07,Rāmakṛṣṇeśvara Śivālaya,"Rāmakṛṣṇeśvara Śivālaya, Bhairava on the southern wall of the Mandira, view from S",object,This Śiva temple is recognized as the earliest śivālaya (lit.,Bell-shaped (temple/shrine),Shaiva,Rāmakṛṣṇeśvara,Dome roof,,,stone,1,1,,"<p>Stone door and windows</p>
",Square,PPK1936-002,Statue,Stone,Attached,,,2026-03-14T11:04:32.437288,https://danam.cats.uni-heidelberg.de/resources/13d87d46-596c-4e73-ad09-812a4f002f07
Thaiba_Tāhāḥ_Phalcā_exterior.jpg,13e36370-5101-4455-8284-4796da990a36,Thaiba Tāhāḥ Phalcā,"Thaiba Tāhāḥ Phalcā, view from N",exterior,This Phalcā is one of the rare examples of a freestanding phalcā.,Phalcā,"Hindu,Buddhist",,Gable roof,26,,,0,1,,,Rectangular,,,,,,,2026-03-14T11:04:36.521629,https://danam.cats.uni-heidelberg.de/resources/13e36370-5101-4455-8284-4796da990a36
Basantapura_Duī_Devala_obj_Shrine.jpg,1414a11c-d6a1-46df-9667-8793239be9dd,Basantapura Duī Devala,"Basantapura Duī Devala, southern side of the eastern temple, view from S",object,"The two śikhara temples are located by the side of a rivulet, at approximately one kilometer to the east of the larger settlement of Basantapura.",Śikhara temple,Unspecified,,Shikhara ,,,stone,,1.0,,,,KLK0120-001,Shrine,Stone,Separate,,,2026-03-14T11:04:40.977208,https://danam.cats.uni-heidelberg.de/resources/1414a11c-d6a1-46df-9667-8793239be9dd
Tāpa_Hiti_Satah_exterior.jpg,141efef8-74ca-11ea-b4b6-0242ac130006,Tāpā Hiti Sataḥ,"Tāpā Hiti Sataḥ, the small courtyard with Tāpā Hiti Gaṇeśa Phalcā on the left, view from E",exterior,The two-storey Sataḥ faces towards the east.,Sataḥ ,Unspecified,,Gable roof,,,māaḥpāḥ (traditional brick),,2,,,Rectangular,,,,,,,2026-03-14T11:04:43.933766,https://danam.cats.uni-heidelberg.de/resources/141efef8-74ca-11ea-b4b6-0242ac130006
Pukhulachi_Ganesa_Devala_exterior.jpg,142837ee-3586-4bde-ad63-00d9465e8210,Pukhūlāchi Gaṇeśa Devala,"Pukhūlāchi Gaṇeśa Shrine, view from S",exterior,The four-armed stone Gaṇeśa [1] enshrined inside the sanctum of Pukhūlāchi Gaṇeśa Shrine is the area deity ( sthānadeva ) of the Pukhūlāchi Ṭola.,Shrine,Hindu-Buddhist,Gaṇeśa,Shikhara ,,,stone,,0,,,Rectangular,,,,,,,2026-03-14T11:04:47.801280,https://danam.cats.uni-heidelberg.de/resources/142837ee-3586-4bde-ad63-00d9465e8210
Pukhulachi_Ganesa_Devala_obj_Statue.jpg,142837ee-3586-4bde-ad63-00d9465e8210,Pukhūlāchi Gaṇeśa Devala,"Pukhūlāchi Gaṇeśa Shrine, Gaṇeśa statue, view from S",object,The four-armed stone Gaṇeśa [1] enshrined inside the sanctum of Pukhūlāchi Gaṇeśa Shrine is the area deity ( sthānadeva ) of the Pukhūlāchi Ṭola.,Shrine,Hindu-Buddhist,Gaṇeśa,Shikhara ,,,stone,,0,,,Rectangular,SKH0340-001,Statue,Stone,Inside the monument,,,2026-03-14T11:04:47.801280,https://danam.cats.uni-heidelberg.de/resources/142837ee-3586-4bde-ad63-00d9465e8210
Bistabara_Śikhara_Temple_3_approx_13th_to_15th_cen_exterior.jpg,142bf741-412e-4bb5-8775-e44d91d9e1f0,Bistabara Śikhara Temple 3 (approx. 13th to 15th cent.),"Bistabara Śikhara Temple 3, view from south",exterior,The Bistabara Śikhara Temple complex consists of three temples that date from approx.,Śikhara temple,Unspecified,,Shikhara ,,,stone,1,0,,,Rectangular,,,,,,,2026-03-14T11:04:52.845151,https://danam.cats.uni-heidelberg.de/resources/142bf741-412e-4bb5-8775-e44d91d9e1f0
Jāhārkoṭa_Devaldhārā_built_between_the_2nd_half_of_exterior.jpg,143332de-342b-4f52-92ac-dd1b5accd1ea,Jāhārkoṭa Devaldhārā (built between the 2nd half of the 14th cent. and the 15th cent.),"Jāhārkoṭa Devaldhara, southern pillar, view from south",exterior,A śikhara temple on top of a fountain from circa 14th-15th century.,"Water architecture,Śikhara temple",Unspecified,,Shikhara ,,,stone,1.0,1.0,,,Rectangular,,,,,,,2026-03-14T11:04:55.941072,https://danam.cats.uni-heidelberg.de/resources/143332de-342b-4f52-92ac-dd1b5accd1ea
Jāhārkoṭa_Devaldhārā_built_between_the_2nd_half_of_obj_Hiti.jpg,143332de-342b-4f52-92ac-dd1b5accd1ea,Jāhārkoṭa Devaldhārā (built between the 2nd half of the 14th cent. and the 15th cent.),"Jāhārkoṭa Devaldhara, fountain, view from west",object,A śikhara temple on top of a fountain from circa 14th-15th century.,"Water architecture,Śikhara temple",Unspecified,,Shikhara ,,,stone,1.0,1.0,,,Rectangular,DLK0100-001,Hiti,Stone,Attached,,,2026-03-14T11:04:55.941072,https://danam.cats.uni-heidelberg.de/resources/143332de-342b-4f52-92ac-dd1b5accd1ea
Yatkha_Bahah_exterior.jpg,143b3eaf-9561-4dbe-8f57-5b84756b8865,Yatkhā Bāhāḥ,"Yatkhā Bāhāḥ, fragment of a private house with a five-bay window, view from N",exterior,"Yatkhā Bāhāḥ, also known as Bhāṣkarakīrti Vihāra, is located in a rectangular residential courtyard belonging to families of the Tāmrākāra caste group.","Esoteric shrine (dyaḥchẽ, āgãchẽ),Monastic building (bāhāḥ)",Buddhist,Akṣyobhya,Gable roof,8,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick)",1,3.0,,"<p>An elaborately carved five-bay window adornes the first floor and is flanked by two small single openings.</p>

<p>The second floor features a large five-bayed balcony window which incoorporates six brackets dating from the thirteenth&nbsp;century. It is also flanked by two simple single windows.</p>

<p>In addition, there are&nbsp;two blind windows on the ground floor and two blind windows on the second floor.</p>
",Rectangular,,,,,,,2026-03-14T11:05:04.914322,https://danam.cats.uni-heidelberg.de/resources/143b3eaf-9561-4dbe-8f57-5b84756b8865
"Yatkha_Bahah_obj_Statue,Shrine.jpg",143b3eaf-9561-4dbe-8f57-5b84756b8865,Yatkhā Bāhāḥ,"Yatkhā Bāhāḥ, Lokeśvara Shrine, view from E",object,"Yatkhā Bāhāḥ, also known as Bhāṣkarakīrti Vihāra, is located in a rectangular residential courtyard belonging to families of the Tāmrākāra caste group.","Esoteric shrine (dyaḥchẽ, āgãchẽ),Monastic building (bāhāḥ)",Buddhist,Akṣyobhya,Gable roof,8,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick)",1,3.0,,"<p>An elaborately carved five-bay window adornes the first floor and is flanked by two small single openings.</p>

<p>The second floor features a large five-bayed balcony window which incoorporates six brackets dating from the thirteenth&nbsp;century. It is also flanked by two simple single windows.</p>

<p>In addition, there are&nbsp;two blind windows on the ground floor and two blind windows on the second floor.</p>
",Rectangular,KAT1050-010,"Statue,Shrine","Brick,Stone",Inside the courtyard,,,2026-03-14T11:05:04.914322,https://danam.cats.uni-heidelberg.de/resources/143b3eaf-9561-4dbe-8f57-5b84756b8865
Karuṇāmaya_Pīṭha_exterior.jpg,1456e045-3a8c-4c89-aace-573cfbd2ea87,Karuṇāmaya Pīṭha,"Karuṇāmaya Pīṭha, view from SW",exterior,"During the chariot festival ( rathayātrā ) of Buṅgadyaḥ, there is a tradition of a ja ḥ lā pāneju offering flowers to an unmarried lady of the Pyaṃthāṃ Ṭola as a representative of Buṅgadyaḥ.",Shrine,Hindu-Buddhist,,Hip roof,,,desiaḥpā (modern brick),,0,,,Rectangular,,,,,,,2026-03-14T11:05:12.580551,https://danam.cats.uni-heidelberg.de/resources/1456e045-3a8c-4c89-aace-573cfbd2ea87
Karuṇāmaya_Pīṭha_obj_Statue.jpg,1456e045-3a8c-4c89-aace-573cfbd2ea87,Karuṇāmaya Pīṭha,"Karuṇāmaya Pīṭha, close-up view of Basundharā at the northwest corner of the sanctum, view from E",object,"During the chariot festival ( rathayātrā ) of Buṅgadyaḥ, there is a tradition of a ja ḥ lā pāneju offering flowers to an unmarried lady of the Pyaṃthāṃ Ṭola as a representative of Buṅgadyaḥ.",Shrine,Hindu-Buddhist,,Hip roof,,,desiaḥpā (modern brick),,0,,,Rectangular,KIR0046-002,Statue,Brass,Inside the monument,,,2026-03-14T11:05:12.580551,https://danam.cats.uni-heidelberg.de/resources/1456e045-3a8c-4c89-aace-573cfbd2ea87
Caturbrahma_Mahāvihāra_ca_1491_CE_exterior.jpg,147f9da8-5a54-438d-b51e-1d473f23b374,Caturbrahma Mahāvihāra (ca. 1491 CE),"Caturbrahma Mahāvihāra, view from N",exterior,"Locally referred to as ‘Bāhāḥchẽ’, the Caturbrahma Mahāvihāra is also known as ‘Taḥdhichẽ Bāhāḥ’ and ‘Suratavajra Caturbrahma Mahāvihāra’ due to its association with renowned tantric Suratavajra of the Taḥchẽ Bāhāḥ ( KAT0470 ) , Kathmandu.",Monastic building (bāhāḥ),Buddhist,Padmapāṇi Lokeśvara,Gable roof,53,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",26.0,2,,,Rectangular,,,,,,,2026-03-14T11:05:27.261165,https://danam.cats.uni-heidelberg.de/resources/147f9da8-5a54-438d-b51e-1d473f23b374
Caturbrahma_Mahāvihāra_ca_1491_CE_obj_Statue.jpg,147f9da8-5a54-438d-b51e-1d473f23b374,Caturbrahma Mahāvihāra (ca. 1491 CE),"Caturbrahma Mahāvihāra, Padmapaṇi Lokeśvara, view from N",object,"Locally referred to as ‘Bāhāḥchẽ’, the Caturbrahma Mahāvihāra is also known as ‘Taḥdhichẽ Bāhāḥ’ and ‘Suratavajra Caturbrahma Mahāvihāra’ due to its association with renowned tantric Suratavajra of the Taḥchẽ Bāhāḥ ( KAT0470 ) , Kathmandu.",Monastic building (bāhāḥ),Buddhist,Padmapāṇi Lokeśvara,Gable roof,53,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",26.0,2,,,Rectangular,BKT0400-001,Statue,Brass,Inside the monument,,,2026-03-14T11:05:27.261165,https://danam.cats.uni-heidelberg.de/resources/147f9da8-5a54-438d-b51e-1d473f23b374
Lukhusi_Sarasvatī_Phalcā_exterior.jpg,14b65b9e-1869-4c2a-b0d4-d013efe48da0,Lũkhusi Sarasvatī Phalcā,"Lũkhusi Sarasvatī Phalcā, detail of the southern facade, view from S",exterior,Lũkhusi Sarasvatī Phalcā stands in Lũkhusi Ṭola.,Phalcā,Hindu-Buddhist,Sarasvatī,Shed roof,8,,dāciaḥpā (veneer brick),0.0,1.0,,"<p>Phalcās always have odd numbered bays.&nbsp;Lũkhusi Sarasvatī Phalcā is a bit peculiar with its 2 bayed side. The monument was recently built by the Metropolitan city of Lalitpur. This change in form was likely induced by unawareness of the planners.</p>
",Rectangular,,,,,,,2026-03-14T11:05:34.600139,https://danam.cats.uni-heidelberg.de/resources/14b65b9e-1869-4c2a-b0d4-d013efe48da0
Lukhusi_Sarasvatī_Phalcā_obj_Statue.jpg,14b65b9e-1869-4c2a-b0d4-d013efe48da0,Lũkhusi Sarasvatī Phalcā,"Lũkhusi Sarasvatī Phalcā, the statue of Sarasvatī, view from E",object,Lũkhusi Sarasvatī Phalcā stands in Lũkhusi Ṭola.,Phalcā,Hindu-Buddhist,Sarasvatī,Shed roof,8,,dāciaḥpā (veneer brick),0.0,1.0,,"<p>Phalcās always have odd numbered bays.&nbsp;Lũkhusi Sarasvatī Phalcā is a bit peculiar with its 2 bayed side. The monument was recently built by the Metropolitan city of Lalitpur. This change in form was likely induced by unawareness of the planners.</p>
",Rectangular,LAL4085-001 ,Statue,Stone,Inside the monument,,,2026-03-14T11:05:34.600139,https://danam.cats.uni-heidelberg.de/resources/14b65b9e-1869-4c2a-b0d4-d013efe48da0
Kinū_Bahī_before_1418_CE_exterior.jpg,14cbeef4-f646-11e9-a3c8-0242ac130002,Kinū Bahī (before 1418 CE),"Kinū Bahī, Akṣobhya statue in the sanctum, view from E",exterior,"Kinū Bahī, also known as Lokakīrti Mahavihāra, is located in Iti Ṭola to the south of Mahapala Square.",Monastic building (bahī),Buddhist,Akṣobhya,Pitched roof,,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",,2,,,,,,,,,,2026-03-14T11:05:42.264446,https://danam.cats.uni-heidelberg.de/resources/14cbeef4-f646-11e9-a3c8-0242ac130002
Kinū_Bahī_before_1418_CE_obj_Statue.jpg,14cbeef4-f646-11e9-a3c8-0242ac130002,Kinū Bahī (before 1418 CE),"Kinū Bahī, Mahākāla, view from S",object,"Kinū Bahī, also known as Lokakīrti Mahavihāra, is located in Iti Ṭola to the south of Mahapala Square.",Monastic building (bahī),Buddhist,Akṣobhya,Pitched roof,,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",,2,,,,LAL0070-003,Statue,Stone,Separate,,,2026-03-14T11:05:42.264446,https://danam.cats.uni-heidelberg.de/resources/14cbeef4-f646-11e9-a3c8-0242ac130002
Kopeśvara_Mandira_exterior.jpg,15217304-e6a8-11e9-b125-0242ac130002,Kopeśvara Mandira,"Kopeśvara Mandira, Bhairava, view from S",exterior,Kopeśvara Temple is a śikhara-style temple.,Domed temple,Shaiva,Kopeśvara Mahādeva,Dome roof,,,stone,4,1,,,Square,,,,,,,2026-03-14T11:05:51.152037,https://danam.cats.uni-heidelberg.de/resources/15217304-e6a8-11e9-b125-0242ac130002
Kopeśvara_Mandira_obj_Statue.jpg,15217304-e6a8-11e9-b125-0242ac130002,Kopeśvara Mandira,"Kopeśvara Mandira, Gaṇeśa shrine, view from S",object,Kopeśvara Temple is a śikhara-style temple.,Domed temple,Shaiva,Kopeśvara Mahādeva,Dome roof,,,stone,4,1,,,Square,LAL1381-002,Statue,Stone,Separate,,,2026-03-14T11:05:51.152037,https://danam.cats.uni-heidelberg.de/resources/15217304-e6a8-11e9-b125-0242ac130002
Śrīghaḥ_Bāhāḥ_exterior.jpg,1526f167-8191-4b0d-8f98-5ac52ddd58d6,Śrīghaḥ Bāhāḥ,"Śrīghaḥ Bāhāḥ, traditional three-bay window, view from N",exterior,"Śrīghaḥ Bāhāḥ stands south of the Śrīghaḥ Caitya, a large caitya similar to the Svayambhū Caitya at the center of the courtyard at the Naḥghaḥ Ṭola.",Monastic building (bahī),Buddhist,Akṣobhya,Concrete slab,,,desiaḥpā (modern brick),1,4,,,Rectangular,,,,,,,2026-03-14T11:06:01.051454,https://danam.cats.uni-heidelberg.de/resources/1526f167-8191-4b0d-8f98-5ac52ddd58d6
Śrīghaḥ_Bāhāḥ_obj_Statue.jpg,1526f167-8191-4b0d-8f98-5ac52ddd58d6,Śrīghaḥ Bāhāḥ,"Śrīghaḥ Bāhāḥ, Akṣobhya image (printed on a name-plate of the Bāhāḥ), view from N, photo by Pankaj Nakarmi; 2022-06-12",object,"Śrīghaḥ Bāhāḥ stands south of the Śrīghaḥ Caitya, a large caitya similar to the Svayambhū Caitya at the center of the courtyard at the Naḥghaḥ Ṭola.",Monastic building (bahī),Buddhist,Akṣobhya,Concrete slab,,,desiaḥpā (modern brick),1,4,,,Rectangular,KAT0280-001,Statue,Stone,Inside the monument,,,2026-03-14T11:06:01.051454,https://danam.cats.uni-heidelberg.de/resources/1526f167-8191-4b0d-8f98-5ac52ddd58d6
Vajra_Gaṇeśa_exterior.jpg,154297b7-c1ca-4eca-813e-774c28a7f805,Vajra Gaṇeśa,"Vajra Gaṇeśa, view from W",exterior,The Vajra Gaṇeśa Mandira (note that Vajra Gaṇeśa of this Temple is a local deity ‘ sthānadeva ’ of the Balambu area) is located in the Lāchi Ṭola.,"Phalcā,Shrine",Hindu-Buddhist,Gaṇeśa,Hip roof,0,,dāciaḥpā (veneer brick),0.0,1.0,,,Rectangular,,,,,,,2026-03-14T11:06:09.840674,https://danam.cats.uni-heidelberg.de/resources/154297b7-c1ca-4eca-813e-774c28a7f805
Vajra_Gaṇeśa_obj_Statue.jpg,154297b7-c1ca-4eca-813e-774c28a7f805,Vajra Gaṇeśa,"Vajra Gaṇeśa, Copper repousse of Gaṇeśa, view from W",object,The Vajra Gaṇeśa Mandira (note that Vajra Gaṇeśa of this Temple is a local deity ‘ sthānadeva ’ of the Balambu area) is located in the Lāchi Ṭola.,"Phalcā,Shrine",Hindu-Buddhist,Gaṇeśa,Hip roof,0,,dāciaḥpā (veneer brick),0.0,1.0,,,Rectangular,BAL0004-001,Statue,Copper,Attached,,,2026-03-14T11:06:09.840674,https://danam.cats.uni-heidelberg.de/resources/154297b7-c1ca-4eca-813e-774c28a7f805
Om_Bāhāḥ_Dune_Nani_18th_cent_exterior.jpg,15613d2a-e91b-11e9-b125-0242ac130002,Om Bāhāḥ Dune Nani (18th cent.?),"Om Bāhāḥ Dune Nani, main statue of Akṣhobya Buddha kept inside a private house",exterior,Om Bāhāḥ is a Bāhāḥ belonging to both the Vajrācārya and the Śākya families.,Monastic building (bāhāḥ),Buddhist,Akṣhobya Buddha,Flat roof,,,māaḥpāḥ (traditional brick),,1,,,L-shaped,,,,,,,2026-03-14T11:06:18.891963,https://danam.cats.uni-heidelberg.de/resources/15613d2a-e91b-11e9-b125-0242ac130002
Om_Bāhāḥ_Dune_Nani_18th_cent_obj_Statue.jpg,15613d2a-e91b-11e9-b125-0242ac130002,Om Bāhāḥ Dune Nani (18th cent.?),"Om Bāhāḥ Dune Nani, Padmapāṇi Lokeśvara, view from N",object,Om Bāhāḥ is a Bāhāḥ belonging to both the Vajrācārya and the Śākya families.,Monastic building (bāhāḥ),Buddhist,Akṣhobya Buddha,Flat roof,,,māaḥpāḥ (traditional brick),,1,,,L-shaped,LAL1741-003,Statue,Stone,Separate,,,2026-03-14T11:06:18.891963,https://danam.cats.uni-heidelberg.de/resources/15613d2a-e91b-11e9-b125-0242ac130002
Suntvāḥ_Ganesa_Mandira_exterior.jpg,15789ea0-899a-4991-a397-d59841f4cffe,Suntvāḥ Gaṇeśa Mandira,"Suntvāḥ Gaṇeśa Mandira, view from S",exterior,"Suntvāḥ Gaṇeśa is the area ( sthāna ) Gaṇeśa of Suntvāḥ (Sun Ṭola), Sankhu.",Shrine,,Gaṇeśa,,,,,,,,,,,,,,,,2026-03-14T11:06:26.392699,https://danam.cats.uni-heidelberg.de/resources/15789ea0-899a-4991-a397-d59841f4cffe
Suntvāḥ_Ganesa_Mandira_obj_Statue.jpg,15789ea0-899a-4991-a397-d59841f4cffe,Suntvāḥ Gaṇeśa Mandira,"Suntvāḥ Gaṇeśa Mandira, four-armed Gaṇeśa, view from S",object,"Suntvāḥ Gaṇeśa is the area ( sthāna ) Gaṇeśa of Suntvāḥ (Sun Ṭola), Sankhu.",Shrine,,Gaṇeśa,,,,,,,,,,SKH0220-001,Statue,Stone,Inside the monument,,,2026-03-14T11:06:26.392699,https://danam.cats.uni-heidelberg.de/resources/15789ea0-899a-4991-a397-d59841f4cffe
Kālabhairava_Shrine_exterior.jpg,158d3469-134c-4662-a1a9-9fbb1eb5444d,Kālabhairava Shrine,"Kālabhairava Shrine, statues at the eastern side of the Shrine, view from NW",exterior,"The statue of Kālabhairava, portrayed with six arms and standing triumphant over the Vetāla (a demonic entity), can be found to the west of the Jagannātha Mandira (KAT1740) at Hanumandhoka, Kathmandu.",Shrine,"Hindu,Shakta,Shaiva",Bhairava,Dome roof,,,stone,,0,,,U-shaped,,,,,,,2026-03-14T11:06:36.848180,https://danam.cats.uni-heidelberg.de/resources/158d3469-134c-4662-a1a9-9fbb1eb5444d
Kālabhairava_Shrine_obj_Statue.jpg,158d3469-134c-4662-a1a9-9fbb1eb5444d,Kālabhairava Shrine,"Kālabhairava Shrine, Kālabhairava, view from N",object,"The statue of Kālabhairava, portrayed with six arms and standing triumphant over the Vetāla (a demonic entity), can be found to the west of the Jagannātha Mandira (KAT1740) at Hanumandhoka, Kathmandu.",Shrine,"Hindu,Shakta,Shaiva",Bhairava,Dome roof,,,stone,,0,,,U-shaped,KAT1770-001,Statue,Stone,Inside the monument,,,2026-03-14T11:06:36.848180,https://danam.cats.uni-heidelberg.de/resources/158d3469-134c-4662-a1a9-9fbb1eb5444d
Nasahdyah_Mandira_exterior.jpg,15a0ed8d-f812-482f-98fc-a61b6704b12f,Nāsaḥdyaḥ Mandira,"Nāsaḥdyaḥ Mandira, view from W",exterior,"Nāsaḥdyaḥ Mandira is located in the Imūkhel Ṭola, Lalitpur.","Tiered temple,Shrine",Hindu-Buddhist,Nāsaḥdyaḥ (Nṛṭyeśvara),Hip roof,12,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",0.0,1.5,,,Square,,,,,,,2026-03-14T11:06:44.031511,https://danam.cats.uni-heidelberg.de/resources/15a0ed8d-f812-482f-98fc-a61b6704b12f
Kṛṣṇa_Mandira_at_Dau_Bāhāḥ_exterior.jpg,15acbf64-e9a4-11e9-b125-0242ac130002,Kṛṣṇa Mandira at Dau Bāhāḥ,"Kṛṣṇa Mandira at Dau Bāhāḥ, view from E",exterior,The square terracotta temple with a domed roof is situated in the south-east corner of Dau Bāhāḥ Nani.,Monastic building (bāhāḥ),Buddhist,,Dome roof,,,"māaḥpāḥ (traditional brick),desiaḥpā (modern brick)",,1,,,Square,,,,,,,2026-03-14T11:06:47.998260,https://danam.cats.uni-heidelberg.de/resources/15acbf64-e9a4-11e9-b125-0242ac130002
